land_unit_slug,land_unit_name,climate_dataset_slug,month,elevation_min_ft,elevation_max_ft,elevation_band_label,mean_low_f,cold_p10_low_f,warm_p90_low_f,sample_cell_count,area_acres,area_pct_of_forest,metadata_json
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,1,6000,8000,"6,000-8,000 ft",17.86,16.59,18.76,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,2,0,2000,"0-2,000 ft",28.3,28.24,28.36,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,2,2000,4000,"2,000-4,000 ft",25.38,23.43,27.08,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,2,4000,6000,"4,000-6,000 ft",23.34,20.91,25.44,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,2,6000,8000,"6,000-8,000 ft",17.84,16.36,19.0,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,3,0,2000,"0-2,000 ft",32.54,32.47,32.62,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,3,2000,4000,"2,000-4,000 ft",28.8,26.83,30.63,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,3,4000,6000,"4,000-6,000 ft",26.36,24.03,28.54,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,3,6000,8000,"6,000-8,000 ft",20.33,18.39,21.86,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,4,0,2000,"0-2,000 ft",37.03,36.81,37.24,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,4,2000,4000,"2,000-4,000 ft",32.78,30.92,34.9,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,4,4000,6000,"4,000-6,000 ft",30.15,27.86,32.5,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,4,6000,8000,"6,000-8,000 ft",24.03,21.83,25.64,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,5,0,2000,"0-2,000 ft",43.53,43.41,43.65,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,5,2000,4000,"2,000-4,000 ft",39.26,37.12,41.83,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,5,4000,6000,"4,000-6,000 ft",36.99,34.81,39.58,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,5,6000,8000,"6,000-8,000 ft",31.08,28.99,32.72,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,6,0,2000,"0-2,000 ft",49.05,48.97,49.13,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,6,2000,4000,"2,000-4,000 ft",44.56,42.12,47.44,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,6,4000,6000,"4,000-6,000 ft",42.44,40.38,45.2,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,6,6000,8000,"6,000-8,000 ft",37.01,35.25,38.61,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,7,0,2000,"0-2,000 ft",53.9,53.8,53.99,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,7,2000,4000,"2,000-4,000 ft",50.76,47.56,54.84,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,7,4000,6000,"4,000-6,000 ft",50.34,48.09,53.41,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,7,6000,8000,"6,000-8,000 ft",45.8,43.87,47.57,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,8,0,2000,"0-2,000 ft",53.07,52.97,53.17,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,8,2000,4000,"2,000-4,000 ft",50.55,47.16,54.86,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,8,4000,6000,"4,000-6,000 ft",50.77,48.36,53.79,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,8,6000,8000,"6,000-8,000 ft",46.75,44.61,48.54,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,9,0,2000,"0-2,000 ft",46.42,46.33,46.52,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,9,2000,4000,"2,000-4,000 ft",44.62,41.75,48.12,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,9,4000,6000,"4,000-6,000 ft",44.74,42.54,47.3,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,9,6000,8000,"6,000-8,000 ft",40.27,37.97,41.9,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,10,0,2000,"0-2,000 ft",37.76,37.68,37.83,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,10,2000,4000,"2,000-4,000 ft",36.0,33.38,38.78,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,10,4000,6000,"4,000-6,000 ft",35.64,33.68,37.73,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,10,6000,8000,"6,000-8,000 ft",31.24,29.38,32.54,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,11,0,2000,"0-2,000 ft",31.32,31.26,31.38,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,11,2000,4000,"2,000-4,000 ft",29.29,27.56,30.93,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,11,4000,6000,"4,000-6,000 ft",27.68,25.52,29.6,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,11,6000,8000,"6,000-8,000 ft",22.79,21.28,23.89,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,12,0,2000,"0-2,000 ft",26.32,26.25,26.38,2,298.22,0.02,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,12,2000,4000,"2,000-4,000 ft",23.56,21.68,25.18,2522,376053.5,25.102,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2522,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,12,4000,6000,"4,000-6,000 ft",21.85,19.67,23.73,7217,1076121.36,71.832,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":7217,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umatilla,Umatilla National Forest,prism-1991-2020-tmin-800m,12,6000,8000,"6,000-8,000 ft",17.09,15.72,18.11,306,45627.43,3.046,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":306,""dem_cell_count"":10047,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,1,0,2000,"0-2,000 ft",32.27,31.7,32.87,414,64110.71,6.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":414,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,1,2000,4000,"2,000-4,000 ft",31.15,28.52,33.09,3941,610290.56,58.918,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":3941,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,1,4000,6000,"4,000-6,000 ft",25.85,21.91,30.1,2103,325663.8,31.44,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2103,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,1,6000,8000,"6,000-8,000 ft",20.43,18.97,21.53,230,35617.06,3.438,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":230,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,1,8000,10000,"8,000-10,000 ft",18.68,18.68,18.68,1,154.86,0.015,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,2,0,2000,"0-2,000 ft",32.75,32.15,33.4,414,64110.71,6.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":414,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,2,2000,4000,"2,000-4,000 ft",31.13,28.41,33.02,3941,610290.56,58.918,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":3941,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,2,4000,6000,"4,000-6,000 ft",25.29,21.49,29.1,2103,325663.8,31.44,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":2103,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,2,6000,8000,"6,000-8,000 ft",19.54,17.78,20.83,230,35617.06,3.438,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":230,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,2,8000,10000,"8,000-10,000 ft",16.44,16.44,16.44,1,154.86,0.015,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":1,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,3,0,2000,"0-2,000 ft",34.54,33.99,35.22,414,64110.71,6.189,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":414,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
umpqua,Umpqua National Forest,prism-1991-2020-tmin-800m,3,2000,4000,"2,000-4,000 ft",32.16,29.55,34.01,3941,610290.56,58.918,"{""area_estimation"":""forest_gis_acres_times_prism_dem_cell_fraction"",""band_dem_cell_count"":3941,""dem_cell_count"":6689,""elevation_units_in_source"":""m"",""temperature_units_in_source"":""C""}"
